concept_id,concept_name_ko,concept_name_en,domain_id,vocabulary_id,concept_class_id,concept_code,standard_concept,standard_hint,valid_start_date,valid_end_date,invalid_reason,key
10000000338,CL_IMA_LIGATION_LEVEL,CL_IMA_LIGATION_LEVEL,Meas Value,KAI,Value set,KAI-CS-CL_IMA_LIGATION_LEVEL,C,,2026-09-12,2099-12-31,,CS:CL_IMA_LIGATION_LEVEL
10000000339,CL_INVASION_DEPTH,CL_INVASION_DEPTH,Meas Value,KAI,Value set,KAI-CS-CL_INVASION_DEPTH,C,,2026-09-12,2099-12-31,,CS:CL_INVASION_DEPTH
10000000340,CL_IS_SERIOUS,CL_IS_SERIOUS,Meas Value,KAI,Value set,KAI-CS-CL_IS_SERIOUS,C,,2026-09-12,2099-12-31,,CS:CL_IS_SERIOUS
10000000341,CL_LOBULAR_INFLAMMATION_GRADE,CL_LOBULAR_INFLAMMATION_GRADE,Meas Value,KAI,Value set,KAI-CS-CL_LOBULAR_INFLAMMATION_GRADE,C,,2026-09-12,2099-12-31,,CS:CL_LOBULAR_INFLAMMATION_GRADE
10000000342,CL_LYMPHOMA_CATEGORY,CL_LYMPHOMA_CATEGORY,Meas Value,KAI,Value set,KAI-CS-CL_LYMPHOMA_CATEGORY,C,,2026-09-12,2099-12-31,,CS:CL_LYMPHOMA_CATEGORY
10000000343,CL_MARITAL_STATUS_DETAIL,CL_MARITAL_STATUS_DETAIL,Meas Value,KAI,Value set,KAI-CS-CL_MARITAL_STATUS_DETAIL,C,,2026-09-12,2099-12-31,,CS:CL_MARITAL_STATUS_DETAIL
10000000344,CL_MASLD_DIAGNOSIS_BASIS,CL_MASLD_DIAGNOSIS_BASIS,Meas Value,KAI,Value set,KAI-CS-CL_MASLD_DIAGNOSIS_BASIS,C,,2026-09-12,2099-12-31,,CS:CL_MASLD_DIAGNOSIS_BASIS
10000000345,CL_MENOPAUSAL_STATUS_AT_DIAGNOSIS,CL_MENOPAUSAL_STATUS_AT_DIAGNOSIS,Meas Value,KAI,Value set,KAI-CS-CL_MENOPAUSAL_STATUS_AT_DIAGNOSIS,C,,2026-09-12,2099-12-31,,CS:CL_MENOPAUSAL_STATUS_AT_DIAGNOSIS
10000000346,CL_MENSES_REGULARITY_AFTER_CHEMO,CL_MENSES_REGULARITY_AFTER_CHEMO,Meas Value,KAI,Value set,KAI-CS-CL_MENSES_REGULARITY_AFTER_CHEMO,C,,2026-09-12,2099-12-31,,CS:CL_MENSES_REGULARITY_AFTER_CHEMO
10000000347,CL_MRI_ANTERIOR_PERITONEAL_RELATION,CL_MRI_ANTERIOR_PERITONEAL_RELATION,Meas Value,KAI,Value set,KAI-CS-CL_MRI_ANTERIOR_PERITONEAL_RELATION,C,,2026-09-12,2099-12-31,,CS:CL_MRI_ANTERIOR_PERITONEAL_RELATION
10000000348,CL_MRI_CIRCUMFERENTIAL_EXTENT,CL_MRI_CIRCUMFERENTIAL_EXTENT,Meas Value,KAI,Value set,KAI-CS-CL_MRI_CIRCUMFERENTIAL_EXTENT,C,,2026-09-12,2099-12-31,,CS:CL_MRI_CIRCUMFERENTIAL_EXTENT
10000000349,CL_MRI_CIRCUMFERENTIAL_LOCATION,CL_MRI_CIRCUMFERENTIAL_LOCATION,Meas Value,KAI,Value set,KAI-CS-CL_MRI_CIRCUMFERENTIAL_LOCATION,C,,2026-09-12,2099-12-31,,CS:CL_MRI_CIRCUMFERENTIAL_LOCATION
10000000350,CL_MRI_T4B_INVADED_ORGAN,CL_MRI_T4B_INVADED_ORGAN,Meas Value,KAI,Value set,KAI-CS-CL_MRI_T4B_INVADED_ORGAN,C,,2026-09-12,2099-12-31,,CS:CL_MRI_T4B_INVADED_ORGAN
10000000351,CL_MRI_TUMOR_REGRESSION_GRADE,CL_MRI_TUMOR_REGRESSION_GRADE,Meas Value,KAI,Value set,KAI-CS-CL_MRI_TUMOR_REGRESSION_GRADE,C,,2026-09-12,2099-12-31,,CS:CL_MRI_TUMOR_REGRESSION_GRADE
10000000352,CL_NODULE_RADIOLOGIC_TYPE,CL_NODULE_RADIOLOGIC_TYPE,Meas Value,KAI,Value set,KAI-CS-CL_NODULE_RADIOLOGIC_TYPE,C,,2026-09-12,2099-12-31,,CS:CL_NODULE_RADIOLOGIC_TYPE
10000000353,CL_OUTCOME_CONCEPT_ID,CL_OUTCOME_CONCEPT_ID,Meas Value,KAI,Value set,KAI-CS-CL_OUTCOME_CONCEPT_ID,C,,2026-09-12,2099-12-31,,CS:CL_OUTCOME_CONCEPT_ID
10000000354,CL_PERITONEAL_CYTOLOGY_RESULT,CL_PERITONEAL_CYTOLOGY_RESULT,Meas Value,KAI,Value set,KAI-CS-CL_PERITONEAL_CYTOLOGY_RESULT,C,,2026-09-12,2099-12-31,,CS:CL_PERITONEAL_CYTOLOGY_RESULT
10000000355,CL_PREGNANCY_OUTCOME,CL_PREGNANCY_OUTCOME,Meas Value,KAI,Value set,KAI-CS-CL_PREGNANCY_OUTCOME,C,,2026-09-12,2099-12-31,,CS:CL_PREGNANCY_OUTCOME
10000000356,CL_PRIMARY_INVOLVED_SITE,CL_PRIMARY_INVOLVED_SITE,Meas Value,KAI,Value set,KAI-CS-CL_PRIMARY_INVOLVED_SITE,C,,2026-09-12,2099-12-31,,CS:CL_PRIMARY_INVOLVED_SITE
10000000357,CL_PRIMARY_SIDEDNESS,CL_PRIMARY_SIDEDNESS,Meas Value,KAI,Value set,KAI-CS-CL_PRIMARY_SIDEDNESS,C,,2026-09-12,2099-12-31,,CS:CL_PRIMARY_SIDEDNESS
10000000358,CL_PRIMARY_SITE,CL_PRIMARY_SITE,Meas Value,KAI,Value set,KAI-CS-CL_PRIMARY_SITE,C,,2026-09-12,2099-12-31,,CS:CL_PRIMARY_SITE
10000000359,CL_RESECTION_COMPLETENESS,CL_RESECTION_COMPLETENESS,Meas Value,KAI,Value set,KAI-CS-CL_RESECTION_COMPLETENESS,C,,2026-09-12,2099-12-31,,CS:CL_RESECTION_COMPLETENESS
10000000360,CL_RESECTION_MARGIN_STATUS,CL_RESECTION_MARGIN_STATUS,Meas Value,KAI,Value set,KAI-CS-CL_RESECTION_MARGIN_STATUS,C,,2026-09-12,2099-12-31,,CS:CL_RESECTION_MARGIN_STATUS
10000000361,CL_RESIDUAL_TUMOR_R_CLASS,CL_RESIDUAL_TUMOR_R_CLASS,Meas Value,KAI,Value set,KAI-CS-CL_RESIDUAL_TUMOR_R_CLASS,C,,2026-09-12,2099-12-31,,CS:CL_RESIDUAL_TUMOR_R_CLASS
10000000362,CL_STAGING_METHOD,CL_STAGING_METHOD,Meas Value,KAI,Value set,KAI-CS-CL_STAGING_METHOD,C,,2026-09-12,2099-12-31,,CS:CL_STAGING_METHOD
10000000363,CL_STOMA_REASON,CL_STOMA_REASON,Meas Value,KAI,Value set,KAI-CS-CL_STOMA_REASON,C,,2026-09-12,2099-12-31,,CS:CL_STOMA_REASON
10000000364,CL_SURGICAL_HISTOLOGIC_GRADE,CL_SURGICAL_HISTOLOGIC_GRADE,Meas Value,KAI,Value set,KAI-CS-CL_SURGICAL_HISTOLOGIC_GRADE,C,,2026-09-12,2099-12-31,,CS:CL_SURGICAL_HISTOLOGIC_GRADE
10000000365,CL_SURGICAL_SPECIMEN_LATERALITY,CL_SURGICAL_SPECIMEN_LATERALITY,Meas Value,KAI,Value set,KAI-CS-CL_SURGICAL_SPECIMEN_LATERALITY,C,,2026-09-12,2099-12-31,,CS:CL_SURGICAL_SPECIMEN_LATERALITY
10000000366,CL_SURGICAL_SPECIMEN_SITE,CL_SURGICAL_SPECIMEN_SITE,Meas Value,KAI,Value set,KAI-CS-CL_SURGICAL_SPECIMEN_SITE,C,,2026-09-12,2099-12-31,,CS:CL_SURGICAL_SPECIMEN_SITE
10000000367,CL_TME_QUALITY,CL_TME_QUALITY,Meas Value,KAI,Value set,KAI-CS-CL_TME_QUALITY,C,,2026-09-12,2099-12-31,,CS:CL_TME_QUALITY
10000000368,CL_TUMOR_BUDDING_GRADE,CL_TUMOR_BUDDING_GRADE,Meas Value,KAI,Value set,KAI-CS-CL_TUMOR_BUDDING_GRADE,C,,2026-09-12,2099-12-31,,CS:CL_TUMOR_BUDDING_GRADE
10000000369,CL_VPI_GRADE,CL_VPI_GRADE,Meas Value,KAI,Value set,KAI-CS-CL_VPI_GRADE,C,,2026-09-12,2099-12-31,,CS:CL_VPI_GRADE
10000000370,CL_WATCH_AND_WAIT_STATUS,CL_WATCH_AND_WAIT_STATUS,Meas Value,KAI,Value set,KAI-CS-CL_WATCH_AND_WAIT_STATUS,C,,2026-09-12,2099-12-31,,CS:CL_WATCH_AND_WAIT_STATUS
10000000371,진단정보 등록일,diagnosis_registered_date,Observation,KAI,Attribute,KAI-COHORT_INDEX-diagnosis_registered_date,S,,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:diagnosis_registered_date
10000000372,진단명,diagnosis_name,Observation,KAI,Attribute,KAI-COHORT_INDEX-diagnosis_name,S,SNOMED/ICD-O-3/KCD,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:diagnosis_name
10000000373,세부 진단명,diagnosis_subtype,Observation,KAI,Attribute,KAI-COHORT_INDEX-diagnosis_subtype,S,SNOMED/ICD-O-3/KCD,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:diagnosis_subtype
10000000374,MASLD/MASH 진단 근거 기준,masld_diagnosis_basis,Observation,KAI,Attribute,KAI-COHORT_INDEX-masld_diagnosis_basis,S,SNOMED/ICD-O-3/KCD,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:masld_diagnosis_basis
10000000375,당뇨병 유형,diabetes_type,Observation,KAI,Attribute,KAI-COHORT_INDEX-diabetes_type,S,SNOMED/ICD-O-3/KCD,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:diabetes_type
10000000376,당뇨병 최초 진단 시 나이,age_at_diagnosis,Measurement,KAI,Attribute,KAI-COHORT_INDEX-age_at_diagnosis,S,,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:age_at_diagnosis
10000000377,당뇨병 유병 기간,disease_duration_years,Measurement,KAI,Attribute,KAI-COHORT_INDEX-disease_duration_years,S,,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:disease_duration_years
10000000378,임신성 당뇨병 해당 여부,gestational_diabetes_yn,Observation,KAI,Attribute,KAI-COHORT_INDEX-gestational_diabetes_yn,S,SNOMED/ICD-O-3/KCD,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:gestational_diabetes_yn
10000000379,최초 림프종 진단일,first_diagnosis_date,Observation,KAI,Attribute,KAI-COHORT_INDEX-first_diagnosis_date,S,,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:first_diagnosis_date
10000000380,진단 상태,diagnosis_status,Observation,KAI,Attribute,KAI-COHORT_INDEX-diagnosis_status,S,,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:diagnosis_status
10000000381,림프종 대분류,lymphoma_category,Observation,KAI,Attribute,KAI-COHORT_INDEX-lymphoma_category,S,SNOMED/ICD-O-3/KCD,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:lymphoma_category
10000000382,종양 세포 계열,cell_lineage,Observation,KAI,Attribute,KAI-COHORT_INDEX-cell_lineage,S,SNOMED/ICD-O-3/KCD,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:cell_lineage
10000000383,WHO/ICC 기준 조직학적 아형,histologic_subtype,Observation,KAI,Attribute,KAI-COHORT_INDEX-histologic_subtype,S,SNOMED/ICD-O-3/KCD,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:histologic_subtype
10000000384,최종 추적 시 질환 상태,last_disease_status,Observation,KAI,Attribute,KAI-COHORT_INDEX-last_disease_status,S,SNOMED,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:last_disease_status
10000000385,최종 추적관찰일,last_followup_date,Observation,KAI,Attribute,KAI-COHORT_INDEX-last_followup_date,S,SNOMED,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:last_followup_date
10000000386,최종 추적 시 생존 상태,last_vital_status,Observation,KAI,Attribute,KAI-COHORT_INDEX-last_vital_status,S,SNOMED,2026-09-12,2099-12-31,,FIELD:COHORT_INDEX:last_vital_status
10000000387,초진 시 임상 병기,initial_clinical_stage,Measurement,KAI,Attribute,KAI-STAGING-initial_clinical_stage,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:initial_clinical_stage
10000000388,4기 진단일(수술 환자는 재발일),stage_iv_diagnosis_date,Measurement,KAI,Attribute,KAI-STAGING-stage_iv_diagnosis_date,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:stage_iv_diagnosis_date
10000000389,폐 종양 원발 부위,primary_site,Measurement,KAI,Attribute,KAI-STAGING-primary_site,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:primary_site
10000000390,수술 전 검사 결과에 따른 임상 TNM 병기값,clinical_tnm,Measurement,KAI,Attribute,KAI-STAGING-clinical_tnm,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:clinical_tnm
10000000391,임상 종양 특성,clinical_tumor_feature,Measurement,KAI,Attribute,KAI-STAGING-clinical_tumor_feature,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:clinical_tumor_feature
10000000392,수술 후 외과 병리 기록지의 TNM 병기값,pathologic_tnm,Measurement,KAI,Attribute,KAI-STAGING-pathologic_tnm,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:pathologic_tnm
10000000393,영상 판독상 원격 전이 여부,imaging_distant_metastasis_yn,Measurement,KAI,Attribute,KAI-STAGING-imaging_distant_metastasis_yn,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:imaging_distant_metastasis_yn
10000000394,원격 전이 진단일,distant_metastasis_date,Measurement,KAI,Attribute,KAI-STAGING-distant_metastasis_date,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:distant_metastasis_date
10000000395,원격 전이 부위,distant_metastasis_site,Measurement,KAI,Attribute,KAI-STAGING-distant_metastasis_site,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:distant_metastasis_site
10000000396,수술치료 후 평가 내용,post_surgery_assessment,Measurement,KAI,Attribute,KAI-STAGING-post_surgery_assessment,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:post_surgery_assessment
10000000397,원발종양 편측성,primary_sidedness,Measurement,KAI,Attribute,KAI-STAGING-primary_sidedness,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:primary_sidedness
10000000398,복강내 원격전이 부위,intraabdominal_metastasis_site,Measurement,KAI,Attribute,KAI-STAGING-intraabdominal_metastasis_site,S,SNOMED,2026-09-12,2099-12-31,,FIELD:STAGING:intraabdominal_metastasis_site
10000000399,복막암지수(PCI),pci_score,Measurement,KAI,Attribute,KAI-STAGING-pci_score,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:pci_score
10000000400,병기 분류체계,staging_system,Measurement,KAI,Attribute,KAI-STAGING-staging_system,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:staging_system
10000000401,Ann Arbor/Lugano 병기,stage_group,Measurement,KAI,Attribute,KAI-STAGING-stage_group,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:stage_group
10000000402,병기 수식자,stage_modifier,Measurement,KAI,Attribute,KAI-STAGING-stage_modifier,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:stage_modifier
10000000403,병기 결정 방법,staging_method,Measurement,KAI,Attribute,KAI-STAGING-staging_method,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:staging_method
10000000404,림프종 원발 침범 부위,primary_involved_site,Measurement,KAI,Attribute,KAI-STAGING-primary_involved_site,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:primary_involved_site
10000000405,침범 림프절 영역 수,nodal_regions_involved,Measurement,KAI,Attribute,KAI-STAGING-nodal_regions_involved,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:nodal_regions_involved
10000000406,결절외 침범 여부,extranodal_yn,Measurement,KAI,Attribute,KAI-STAGING-extranodal_yn,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:extranodal_yn
10000000407,침범 결절외 장기 수,extranodal_sites_count,Measurement,KAI,Attribute,KAI-STAGING-extranodal_sites_count,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:extranodal_sites_count
10000000408,결절외 침범 부위,extranodal_sites,Measurement,KAI,Attribute,KAI-STAGING-extranodal_sites,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:extranodal_sites
10000000409,비장 침범 여부,spleen_involvement_yn,Measurement,KAI,Attribute,KAI-STAGING-spleen_involvement_yn,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:spleen_involvement_yn
10000000410,골수 침범 여부,bone_marrow_involvement_yn,Measurement,KAI,Attribute,KAI-STAGING-bone_marrow_involvement_yn,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:bone_marrow_involvement_yn
10000000411,골수 내 림프종 침범 비율,bone_marrow_involvement_percent,Measurement,KAI,Attribute,KAI-STAGING-bone_marrow_involvement_percent,S,SNOMED,2026-09-12,2099-12-31,,FIELD:STAGING:bone_marrow_involvement_percent
10000000412,중추신경계 침범 여부,cns_involvement_yn,Measurement,KAI,Attribute,KAI-STAGING-cns_involvement_yn,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:cns_involvement_yn
10000000413,Bulky disease 여부,bulky_disease_yn,Measurement,KAI,Attribute,KAI-STAGING-bulky_disease_yn,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:bulky_disease_yn
10000000414,Bulky disease 판정에 적용한 최대 직경 기준(cm),bulky_threshold_cm,Measurement,KAI,Attribute,KAI-STAGING-bulky_threshold_cm,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:bulky_threshold_cm
10000000415,기준 시점의 가장 큰 병변 장경(cm),largest_lesion_diameter_cm,Measurement,KAI,Attribute,KAI-STAGING-largest_lesion_diameter_cm,S,SNOMED AJCC qualifier · OMOP Cancer Modifier,2026-09-12,2099-12-31,,FIELD:STAGING:largest_lesion_diameter_cm
10000000416,생체검사 시행 방법,biopsy_method,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-biopsy_method,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:biopsy_method
10000000417,생체검사 대상 부위 or 검체,biopsy_site,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-biopsy_site,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:biopsy_site
10000000418,생체검사 시행 폐 상세 위치,biopsy_site_detail,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-biopsy_site_detail,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:biopsy_site_detail
10000000419,수술 후 외과병리 조직 채취 부위,surgical_specimen_site,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-surgical_specimen_site,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:surgical_specimen_site
10000000420,생체검사에 따른 조직학적 진단명,biopsy_histologic_diagnosis,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-biopsy_histologic_diagnosis,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:biopsy_histologic_diagnosis
10000000421,생체검사 조직학적 분화도,biopsy_differentiation,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-biopsy_differentiation,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:biopsy_differentiation
10000000422,수술 후 외과병리를 통해 확인된 조직학적 진단명,surgical_histologic_diagnosis,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-surgical_histologic_diagnosis,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:surgical_histologic_diagnosis
10000000423,원발 조직형 진단명,primary_histology,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-primary_histology,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:primary_histology
10000000424,폐선암 우세 조직아형,adenocarcinoma_predominant_subtype,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-adenocarcinoma_predominant_subtype,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:adenocarcinoma_predominant_subtype
10000000425,기강내 종양전파(STAS) 여부,stas_yn,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-stas_yn,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:stas_yn
10000000426,장측흉막침범(VPI) 정도,vpi_grade,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-vpi_grade,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:vpi_grade
10000000427,폐쇄후 폐렴 or 무기폐 동반 여부,obstructive_pneumonia_atelectasis_yn,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-obstructive_pneumonia_atelectasis_yn,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:obstructive_pneumonia_atelectasis_yn
10000000428,절제된 감시림프절 개수,sentinel_nodes_examined,Measurement,KAI,Attribute,KAI-PATHOLOGY_REPORT-sentinel_nodes_examined,S,SNOMED (observable),2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:sentinel_nodes_examined
10000000429,침윤된 감시림프절 개수,sentinel_nodes_positive,Measurement,KAI,Attribute,KAI-PATHOLOGY_REPORT-sentinel_nodes_positive,S,SNOMED (observable),2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:sentinel_nodes_positive
10000000430,절제된 림프절 개수,lymph_nodes_examined,Measurement,KAI,Attribute,KAI-PATHOLOGY_REPORT-lymph_nodes_examined,S,SNOMED (observable),2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:lymph_nodes_examined
10000000431,침윤된 림프절 개수,lymph_nodes_positive,Measurement,KAI,Attribute,KAI-PATHOLOGY_REPORT-lymph_nodes_positive,S,SNOMED (observable),2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:lymph_nodes_positive
10000000432,생체검사 부위 편측성,biopsy_laterality,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-biopsy_laterality,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:biopsy_laterality
10000000433,수술 후 병리 조직 채취 부위 편측성,surgical_specimen_laterality,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-surgical_specimen_laterality,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:surgical_specimen_laterality
10000000434,미세석회화 여부,microcalcification_yn,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-microcalcification_yn,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:microcalcification_yn
10000000435,수술 후 외과병리를 통해 확인된 조직학적 등급,surgical_histologic_grade,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-surgical_histologic_grade,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:surgical_histologic_grade
10000000436,관상피내암(DCIS) 핵등급,dcis_nuclear_grade,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-dcis_nuclear_grade,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:dcis_nuclear_grade
10000000437,상피내암 동반 여부,in_situ_component_yn,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-in_situ_component_yn,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:in_situ_component_yn
10000000438,기질 종양침윤림프구(TIL) 비율,til_percent,Measurement,KAI,Attribute,KAI-PATHOLOGY_REPORT-til_percent,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:til_percent
10000000439,염증성 유방암 해당 여부,inflammatory_breast_cancer_yn,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-inflammatory_breast_cancer_yn,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:inflammatory_breast_cancer_yn
10000000440,종양의 림프관·혈관 침윤 여부,lymphovascular_invasion_yn,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-lymphovascular_invasion_yn,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:lymphovascular_invasion_yn
10000000441,수술절제면 암조직 잔존 상태,resection_margin_status,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-resection_margin_status,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:resection_margin_status
10000000442,잔존종양(Residual Tumor) 분류,residual_tumor_r_class,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-residual_tumor_r_class,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:residual_tumor_r_class
10000000443,유방촬영술상 미세석회화 여부,mammographic_microcalcification_yn,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-mammographic_microcalcification_yn,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:mammographic_microcalcification_yn
10000000444,생체검사 직장 세부 부위 상세,biopsy_rectum_site_detail,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-biopsy_rectum_site_detail,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:biopsy_rectum_site_detail
10000000445,수술 후 외과병리 종양 위치,surgical_tumor_site,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-surgical_tumor_site,S,SNOMED,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:surgical_tumor_site
10000000446,Gross type 분류 명칭,gross_type,Observation,KAI,Attribute,KAI-PATHOLOGY_REPORT-gross_type,S,SNOMED (일부) · 자체 어휘,2026-09-12,2099-12-31,,FIELD:PATHOLOGY_REPORT:gross_type
